"order_id","product_id"
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
"0",NA
